Date,Filename,Title,Download Url,CVE,MITRE,YARA
2019-05-08,FIN7.5_ the infamous cybercrime rig 'FIN7' continues its activities,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.05.08.Fin7.5/FIN7.5_%20the%20infamous%20cybercrime%20rig%20%E2%80%9CFIN7%E2%80%9D%20continues%20its%20activities.pdf,['CVE-2017-11882'],[],[]
2019-05-09,Iranian-Nation-State-APT-Leak-Analysis-and-Overview,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.05.09.Iranian_APT_Leak/Iranian-Nation-State-APT-Leak-Analysis-and-Overview.pdf,[],[],[]
2019-05-11,Chineses Actor APT target Ministry of Justice Vietnamese,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.05.11.Chinese_APT_Vietnamese/Chineses%20Actor%20APT%20target%20Ministry%20of%20Justice%20Vietnamese.pdf,['CVE-2017–11882'],[],[]
2019-05-13,"ScarCruft continues to evolve, introduces Bluetooth harvester _ Securelist",,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.05.13.ScarCruft_Bluetooth/ScarCruft%20continues%20to%20evolve%2C%20introduces%20Bluetooth%20harvester%20_%20Securelist.pdf,['CVE-2018-8120'],[],[]
2019-05-15,Winnti_ More than just Windows and Gates,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.05.15.Winnti_More/Winnti_%20More%20than%20just%20Windows%20and%20Gates.pdf,[],[],[]
2019-05-22,A journey to Zebrocy land,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.05.22.Zebrocy_Land/A%20journey%20to%20Zebrocy%20land.pdf,[],"['T1056:Input Capture', 'T1122:Component Object Model Hijacking', 'T1132:Data Encoding', 'T1192:Spearphishing Link', 'T1022:Data Encrypted', 'T1025:Data from Removable Media', 'T1012:Query Registry', 'T1005:Data from Local System', 'T1204:User Execution', 'T1001:Data Obfuscation', 'T1057:Process Discovery', 'T1083:File and Directory Discovery', 'T1008:Fallback Channels', 'T1113:Screen Capture', 'T1032:Standard Cryptographic Protocol', 'T1107:File Deletion', 'T1079:Multilayer Encryption', 'T1089:Disabling Security Tools', 'T1020:Automated Exfiltration', 'T1082:System Information Discovery', 'T1060:Registry Run Keys / Startup Folder', 'T1039:Data from Network Shared Drive', 'T1047:Windows Management Instrumentation', 'T1041:Exfiltration Over Command and Control Channel', 'T1074:Data Staged', 'T1053:Scheduled Task', 'T1043:Commonly Used Port', 'T1085:Rundll32', 'T1071:Standard Application Layer Protocol', 'T1024:Custom Cryptographic Protocol']",[]
2019-05-29,TA505 is Expanding its Operations,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.05.29.TA505/TA505%20is%20Expanding%20its%20Operations.pdf,[],[],"['rule pasmmm_exe { \nmeta: \n    description = ""Yara rule for pasmmm SFX archive"" \n    author = ""Cybaze - Yoroi ZLab"" \n    last_updated = ""2019-05-22"" \n    tlp = ""white"" \n    category = ""informational"" \nstrings: \n    $a1 = { 1C Cf 43 39 C8 32 B4 B0 } \n    $a2 = { 60 6C B8 7C 5F FA } \n    $a3 = ""LookupPrivilege"" \n    $a4 = ""LoadBitmap"" \n \ncondition: \n    pe.number_of_sections == 6 and all of them \n}', 'rule uninstall_exe { \nmeta: \n    description = ""Yara rule for uninstall SFX archive"" \n    author = ""Cybaze - Yoroi ZLab"" \n    last_updated = ""2019-05-22"" \n    tlp = ""white"" \n    category = ""informational"" \nstrings: \n    $a1 = { E8 68 BA 01 00 51 } \n    $a2 = { 58 E9 8B C6 4F 6F 7A } \n    $a3 = { D9 4E D5 FA D4 34 } \n \ncondition: \n    pe.number_of_resources == 24 and all of them \n}', 'rule veter_random { \nmeta: \n    description = ""Yara rule for veter_trojan"" \n    author = ""Cybaze - Yoroi ZLab"" \n    last_updated = ""2019-05-22"" \n    tlp = ""white"" \n    category = ""informational"" \nstrings: \n    $a = { 5E C2 04 00 F6 44 24 04 01 56 } \n     \n    $b1 = { 01 8B 02 8B 48 04 03} \n    $b2 = { 4A 3B C2 7E 08 8B C2 } \n     \n    $c1 = { E8 83 CA 04 89 55 E8 } \n    $c2 = { 1F DF 70 07 22 84 82 } \n \ncondition: \n    $a and (($b1 and $b2 and pe.version_info[""CompanyName""] contains ""Miranda"") \nor ($c1 and $c2 and pe.version_info[""InternalName""] contains ""DrldwgRom"")) \n}', 'rule winserv_exe { \nmeta: \n    description = ""Yara rule for winserv backdoor"" \n    author = ""Cybaze - Yoroi ZLab"" \n    last_updated = ""2019-05-22"" \n    tlp = ""white"" \n5/29/2019\nTA505 is Expanding its Operations – Yoroi Blog\nhttps://blog.yoroi.company/research/ta505-is-expanding-its-operations/\n13/13\n    category = ""informational"" \nstrings: \n    $a1 = ""MPRESS1"" \n    $a2 = { 90 C4 73 05 E6 92 } \n    $a3 = { E9 64 4B 56 3F EC } \n    $a4 = { 10 EF D0 E1 36 E1 14 3C } \n \ncondition: \n    all of them and pe.version_info[""CompanyName""] contains ""tox"" \n}', 'rule excel_dropper { \nmeta: \n    description = ""Yara rule for excel dropper"" \n    author = ""Cybaze - Yoroi ZLab"" \n    last_updated = ""2019-05-22"" \n    tlp = ""white"" \n    category = ""informational"" \nstrings: \n    $a1 = { 98 C3 AB F0 E7 F3 BD F4 } \n    $a2 = { 41 6E D5 7E F0 10 AB A7 } \n    $a3 = ""gxbgarjktzyu"" \n    $a4 = ""Bob Brown"" \n \ncondition: \n    all of them \n}']"
2019-06-03,Zebrocy Multilanguage Malware Salad,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.06.03.Zebrocy/Zebrocy%20Multilanguage%20Malware%20Salad.pdf,[],[],[]
2019-06-04,An APT Blueprint Gaining New Visibility into Financial Threats,,https://www.bitdefender.com/files/News/CaseStudies/study/262/Bitdefender-WhitePaper-An-APT-Blueprint-Gaining-New-Visibility-into-Financial-Threats-interactive.pdf,"['CVE-2017-8570', 'CVE-2018-0802', 'CVE-2017-11882']",[],[]
2019-06-10,wp_new_muddywater_findings_uncovered,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.06.10.MuddyWater_Resurfaces/wp_new_muddywater_findings_uncovered.pdf,['CVE-2017-11882'],[],[]
2019-07-04,Latest Spam Campaigns from TA505 Now Using New Malware Tools Gelup and FlowerPippi,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.04.TA505_Gelup_FlowerPippi/Latest%20Spam%20Campaigns%20from%20TA505%20Now%20Using%20New%20Malware%20Tools%20Gelup%20and%20FlowerPippi.pdf,[],[],[]
2019-07-04,Appendix-Latest-Spam-Campaigns-from-TA505-Now-Using-New-Malware-Tools-Gelup-and-FlowerPippi,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.04.TA505_Gelup_FlowerPippi/Appendix-Latest-Spam-Campaigns-from-TA505-Now-Using-New-Malware-Tools-Gelup-and-FlowerPippi.pdf,[],[],[]
2019-07-04,Tech-Brief-Latest-Spam-Campaigns-from-TA505-Now-Using-New-Malware-Tools-Gelup-and-FlowerPippi,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.04.TA505_Gelup_FlowerPippi/Tech-Brief-Latest-Spam-Campaigns-from-TA505-Now-Using-New-Malware-Tools-Gelup-and-FlowerPippi.pdf,[],[],[]
2019-07-11,Buhtrap group uses zero-day in latest espionage campaigns,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.11.Buhtrap_Group/Buhtrap%20group%20uses%20zero%E2%80%91day%20in%20latest%20espionage%20campaigns.pdf,"['CVE-2019-1132', 'CVE-2015-2387']","['T1106:Execution through API', 'T1059:Command-Line Interface', 'T1041:Exfiltration Over Command and Control Channel', 'T1056:Input Capture', 'T1105:Remote File Copy', 'T1053:Scheduled Task', 'T1111:Two-Factor Authentication Interception', 'T1043:Commonly Used Port', 'T1204:User Execution', 'T1115:Clipboard Data', 'T1071:Standard Application Layer Protocol', 'T1020:Automated Exfiltration', 'T1094:Custom Command and Control Protocol', 'T1022:Data Encrypted', 'T1116:Code Signing']",[]
2019-07-17,Newly identified StrongPity operations _ AT&T Alien Labs,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.17.StrongPity_operations/Newly%20identified%20StrongPity%20operations%20_%20AT%26T%20Alien%20Labs.pdf,['CVE-2016-4117'],[],[]
2019-07-17,EvilGnome_ Rare Malware Spying on Desktop Users,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.17.EvilGnome/EvilGnome_%20Rare%20Malware%20Spying%20on%20Desktop%20Users.pdf,[],[],[]
2019-07-18,Spam Campaign Targets Colombian Entities with Custom-made Proyecto RAT,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.18.Proyecto_RAT_Colombian/Spam%20Campaign%20Targets%20Colombian%20Entities%20with%20Custom-made%20Proyecto%20RAT.pdf,[],[],[]
2019-07-24,Resurgent Iron Liberty Targeting Energy Sector,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.24.Resurgent_Iron_Liberty/Resurgent%20Iron%20Liberty%20Targeting%20Energy%20Sector.pdf,[],[],[]
2019-08-27,Malware analysis about sample of APT Patchwork,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.08.27.Patchwork_Malware_Analysis/Malware%20analysis%20about%20sample%20of%20APT%20Patchwork.pdf,[],"['T1087:Account Discovery', 'T1064:Scripting', 'T1060:Registry Run Keys / Startup Folder', 'T1093:Process Hollowing']",[]
2019-08-29,SectorJ04 Group's Increased Activity in 2019,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.08.29.SectorJ04_2019/SectorJ04%20Group%E2%80%99s%20Increased%20Activity%20in%202019.pdf,[],[],[]
2019-08-29,Heatstroke Campaign Uses Multistage Phishing Attack to Steal PayPal and Credit Card Information,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.08.29.Heatstroke_Campaign/Heatstroke%20Campaign%20Uses%20Multistage%20Phishing%20Attack%20to%20Steal%20PayPal%20and%20Credit%20Card%20Information.pdf,[],[],[]
2019-08-29,"More_eggs, Anyone_ Threat Actor ITG08 Strikes Again",,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.08.29.FIN6_ITG08/More_eggs%2C%20Anyone_%20Threat%20Actor%20ITG08%20Strikes%20Again.pdf,[],[],[]
